Nome Instituição,CNPJ Instituição,Município Instituição,UF,Compra,Inserção,Modalidade da Compra,Código BR,Descrição CATMAT,Unidade Fornecimento,Genérico,CNPJ Fornecedor,Fornecedor,CNPJ Fabricante,Fabricante,Qtd Itens Comprados,Preço Unitário,Preço Total
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267676,"IBUPROFENO, DOSAGEM:600 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,18000,0.28,5040.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,448761,"PROPOFOL, CONCENTRAÇAO:10 MG/ML, FORMA FARMACEUTICA:EMULSÃO INJETÁVEL, CARACTERISTICA ADICIONAL:SERINGA PREENCHIDA",Seringa,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,150,12.4,1860.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,448805,"LEVONORGESTREL, COMPOSIÇÃO:ASSOCIADO AO ETINILESTRADIOL, CONCENTRAÇÃO:50 MCG + 30 MCG / 75 MCG + 40 MCG / 125 MCG + 30 MCG, FORMA FARMACÊUTICA:DRÁGEA A + B + C, CARACTERÍSTICAS ADICIONAIS:EM BLISTER CALENDÁRIO",Blister,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,25200,0.52,13104.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,300725,"FENOBARBITAL SÓDICO, DOSAGEM:100 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",Ampola,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,3300,3.77,12441.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,448610,"CARBONATO DE CÁLCIO, COMPOSIÇÃO:ASSOCIADO COM VITAMINA D3, CONCENTRAÇÃO:500 MG + 400 UI",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,600,0.7,420.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,602636,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À EMPAGLIFLOZINA, CONCENTRAÇÃO:850 MG + 12,5 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,183000,0.18,32940.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,268069,"CLORPROMAZINA, DOSAGEM:5 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",Ampola,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,3900,3.17,12363.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,272365,"SERTRALINA CLORIDRATO, DOSAGEM:50MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,59000,0.11,6490.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,272364,"SERTRALINA CLORIDRATO, DOSAGEM:25MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,36500,1.74,63510.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267670,"HALOPERIDOL, DOSAGEM:1 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,37200,0.27,10044.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267669,"HALOPERIDOL, DOSAGEM:5 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,163200,0.3,48960.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,288295,"CIPROFLOXACINO CLORIDRATO, DOSAGEM:750 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,37080,0.49,18169.2
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,292195,"HALOPERIDOL, CONCENTRAÇÃO:2 MG/ML, TIPO USO:SOLUÇÃO ORAL-GOTAS",Frasco,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,120,4.48,537.6
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,615834,"METFORMINA CLORIDRATO, ASSOCIADA &#192; GLICLAZIDA, 750 MG + 30 MG, A&#199;&#195;O PROLONGADA",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,90600,0.18,16308.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,273009,"FLUOXETINA, DOSAGEM:20 MG",Cápsula,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,124440,0.15,18666.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,375574,"METRONIZADOL, ASPECTO FÍSICO:PÓ BRANCO À LEVEMENTE AMARELADO, FÓRMULA QUÍMICA:C6H9N3O3  SAL BASE, PESO MOLECULAR:171,15 G/MOL, GRAU DE PUREZA:PUREZA MÍNIMA DE 99%, NÚMERO DE REFERÊNCIA QUÍMICA:CAS 443-48-1",Grama,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,3030,6.81,20634.3
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267613,"CAPTOPRIL, CONCENTRAÇÃO:25 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,94200,0.03,2826.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,272363,"SERTRALINA CLORIDRATO, DOSAGEM:100MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,12000,1.15,13800.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,272045,"CLOPIDOGREL, DOSAGEM:75 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,1920,0.94,1804.8
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,270120,"CLONAZEPAM, DOSAGEM:2,5 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL- GOTAS",Frasco,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,1620,3.35,5427.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,328529,"VALPROATO DE SÓDIO, CONCENTRAÇÃO:250 MG",Cápsula,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,21600,0.67,14472.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,451204,"TUBO ENDOTRAQUEAL, MATERIAL:PVC, MODELO:CURVA MAGILL, CALIBRE:2,0, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ESTERILIDADE:ESTÉRIL, USO ÚNICO",Unidade,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,60,7.24,434.4
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,270119,"CLONAZEPAM, DOSAGEM:2 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,132720,0.08,10617.6
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267747,"SINVASTATINA, DOSAGEM:20 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,25200,0.15,3780.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,608247,"<SPAN>MULTIVITAMINAS, VITS: B1, B5, B6, B12, D, E, MINERAIS: MG, SE, ZN, COLINA, &#193;CIDO F&#211;LICO</SPAN>",Cápsula,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,03.485.572/0001-04,Geolab Industria Farmaceutica S/A,121200,0.06,7272.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,396708,"COMPRESSA GAZE, MATERIAL:RAYON, LARGURA:7,50 CM, COMPRIMENTO:7,50 CM, CARACTERÍSTICAS ADICIONAIS:EMBEBIDA EM ÓLEO DERMOPROTETOR",Unidade,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,1200,5.9,7080.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,448842,"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM SULBACTAM, CONCENTRAÇÃO:200 MG/ML + 50 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL",Frasco,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,03.485.572/0001-04,Geolab Industria Farmaceutica S/A,4560,7.06,32193.6
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267660,"FENOBARBITAL SÓDICO, DOSAGEM:100 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,118200,0.29,34278.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267651,"ENALAPRIL MALEATO, DOSAGEM:10 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,30000,0.05,1500.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,268440,"CLARITROMICINA, DOSAGEM:500 MG, APRESENTAÇÃO:INJETÁVEL",Frasco-Ampola,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,3000,4.24,12720.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,272782,"CODEÍNA, DOSAGEM:30 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,2640,2.6,6864.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,308884,"SULFAMETOXAZOL, COMPOSIÇÃO:ASSOCIADO À TRIMETOPRIMA, CONCENTRAÇÃO:40MG + 8MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL",Frasco,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,2100,5.79,12159.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267625,"CEFALEXINA, DOSAGEM:500 MG",Cápsula,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,64800,0.82,53136.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,273256,"OXCARBAZEPINA, DOSAGEM:600 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,2880,2.26,6508.8
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,390005,"QUETIAPINA, CONCENTRAÇÃO:50 MG, FORMA FARMACÊUTICA:LIBERAÇÃO PROLONGADA",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,6000,4.85,29100.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,273940,"PAROXETINA CLORIDRATO, DOSAGEM:20 MG",Cápsula,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,24000,0.34,8160.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267378,"NISTATINA, DOSAGEM:100.000 UI/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",Frasco,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,1800,7.97,14346.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,276333,"AMITRIPTILINA CLORIDRATO, DOSAGEM:75 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,12000,0.63,7560.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,304873,"DIGOXINA, DOSAGEM:0,25 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",Ampola,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,22200,0.32,7104.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,272831,"QUETIAPINA, DOSAGEM:25 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,6000,0.12,720.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,454554,"MÁSCARA GASOTERAPIA, MODELO:VENTURI, MATERIAL:PLÁSTICO, ADICIONAL:C/ TUBO CORRUGADO, TAMANHO:ADULTO, TIPO FIXAÇÃO:C/ CLIPE NASAL E FIXADOR CEFÁLICO AJUSTÁVEL, TIPO EXTENSÃO:EXTENSOR CERCA DE 2,0 M, TIPO CONECTOR:CONECTOR PADRÃO, ADICIONAIS:JOGO C/ 6 DILUIDORES P/ FLUXO O2",Unidade,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,18,13.7,246.6
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267677,"IBUPROFENO, DOSAGEM:300 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,37800,0.24,9072.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,277513,"FLUOXETINA, DOSAGEM:20 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL, GOTAS",Frasco,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,480,75.05,36024.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267310,"METOCLOPRAMIDA CLORIDRATO, DOSAGEM:5 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",Ampola,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,6000,1.12,6720.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,437436,"SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:SILICONE, CALIBRE:14 FRENCH, CONECTOR:CONECTOR PADRÃO, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA C/ ORIFÍCIO, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL",Unidade,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,12,12.74,152.88
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,271953,"DROPERIDOL, CONCENTRAÇÃO:2,50 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL",Ampola,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,300,14.43,4329.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,268149,"RISPERIDONA, DOSAGEM:2 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,57600,0.22,12672.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,292196,"HALOPERIDOL, CONCENTRAÇÃO:5 MG/ML, TIPO USO:SOLUÇÃO INJETÁVEL",Ampola,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,6900,4.17,28773.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,437438,"SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:SILICONE, CALIBRE:18 FRENCH, CONECTOR:CONECTOR PADRÃO, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA C/ ORIFÍCIO, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL",Unidade,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,12,18.26,219.12
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267666,"FUROSEMIDA, COMPOSIÇÃO:10 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",Ampola,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,7800,1.48,11544.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,273467,"LORATADINA, CONCENTRAÇÃO:1MG/ML, TIPO MEDICAMENTO:XAROPE",Frasco,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,1020,5.5,5610.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,268495,"DOXAZOSINA MESILATO, COMPOSIÇÃO:4 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,720,0.95,684.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267689,"METILDOPA, DOSAGEM:250 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,19200,0.89,17088.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,272365,"SERTRALINA CLORIDRATO, DOSAGEM:50MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,59400,0.11,6534.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,424712,"FENTANILA, COMPOSIÇÃO:SAL CITRATO, CONCENTRAÇÃO:78,5 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",Ampola,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,300,3.66,1098.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,606626,"DIPIRONA SÓDICA, COMPOSIÇÃO:ASSOCIADA À CAFEÍNA, CONCENTRAÇÃO:500 MG + 65 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,25000,1.42,35500.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,479738,"ESPÉCULO USO MÉDICO, APLICAÇÃO:VAGINAL, MODELO:COLLIN, TAMANHO:MÉDIO, TRAVAMENTO:C/ TRAVA TIPO ROSCA, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",Unidade,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,3600,1.73,6228.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,453693,"ESPÁTULA USO MÉDICO, MODELO 1:DE AYRES, MATERIAL :MADEIRA, COMPRIMENTO :CERCA DE 18 CM, ESTERILIDADE:DESCARTÁVEL",Unidade,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,6000,0.09,540.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,268128,"LEVOMEPROMAZINA, DOSAGEM:25 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,41400,0.88,36432.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,479739,"ESPÉCULO USO MÉDICO, APLICAÇÃO:VAGINAL, MODELO:COLLIN, TAMANHO:GRANDE, TRAVAMENTO:C/ TRAVA TIPO ROSCA, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",Unidade,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,3600,2.31,8316.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,464988,"DEXAMETASONA, COMPOSIÇÃO:ASSOCIADO AO DMSO, TINTURA DE ARNICA E LIDOCAÍNA, CONCENTRAÇÃO:0,1% + 10% + 10% + 1%, FORMA FARMACÊUTICA:GEL, APLICAÇÃO:USO VETERINÁRIO",Frasco,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,3960,3.16,12513.6
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,479742,"ESPÉCULO USO MÉDICO, APLICAÇÃO:VAGINAL, MODELO:COLLIN, TAMANHO:PEQUENO, ADICIONAL 1:C/ REVESTIMENTO PTFE, ADICIONAL 2:C/ DUCTO ASPIRADOR, TRAVAMENTO:C/ TRAVA TIPO ROSCA, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",Unidade,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,3600,1.67,6012.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267510,"AMIODARONA, DOSAGEM:200 MG",Comprimido,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,03.485.572/0001-04,Geolab Industria Farmaceutica S/A,3600,0.54,1944.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,380018,"ÁLCOOL ETÍLICO, TEOR ALCOÓLICO:70% V/V, COMPOSIÇÃO BÁSICA:COM EMOLIENTE, FORMA FARMACÊUTICA:GEL",Frasco,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,03.485.572/0001-04,Geolab Industria Farmaceutica S/A,1740,8.96,15590.4
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,275476,"DIPIRONA SÓDICA, COMPOSIÇÃO:ASSOCIADA À ADIFENINA E PROMETAZINA, CONCENTRAÇÃO:375MG + 12,5MG + 12,5MG/ML, USO:SOLUÇÃO INJETÁVEL",Ampola,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,15000,0.98,14700.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,267107,"FENITOÍNA SÓDICA, DOSAGEM:50 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",Ampola,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,33.109.400/0000-00,Casa Granado Laboratorios Farmacias E Drogarias S A,600,3.5,2100.0
Fundo Municipal De Saude,11.120.699/0001-40,Murici,Al,45292,45513.0,Pregão,380018,"ÁLCOOL ETÍLICO, TEOR ALCOÓLICO:70% V/V, COMPOSIÇÃO BÁSICA:COM EMOLIENTE, FORMA FARMACÊUTICA:GEL",Frasco,N,00.236.193/0001-84,Cirurgica Recife Comercio E Representacoes Ltda,03.485.572/0001-04,Geolab Industria Farmaceutica S/A,1140,9.75,11115.0
